route,stop_num,name,direction
93Г,39,77,b
93Г,40,76,b
93Г,41,135,b
93Г,42,80,b
93Г,43,37,b
93Г,44,74,b
93Г,45,203,b
93Г,46,168,b
93Г,47,236,b
93Г,48,258,b
93Г,49,150,b
93Г,50,85,b
93Г,51,142,b
93Г,52,279,b
93Г,53,91,b
93Г,54,90,b
93Г,55,177,b
93Г,56,278,b
93Г,57,302,b
93Г,58,182,b
93Г,59,44,b
94,1,270,f
94,2,200,f
94,3,204,f
94,4,184,f
94,5,267,f
94,6,62,f
94,7,120,f
94,8,242,f
94,9,245,f
94,10,73,f
94,11,119,f
94,12,212,f
94,13,187,f
94,14,40,f
94,15,96,f
94,16,53,f
94,17,30,f
94,18,287,f
94,19,255,f
94,20,201,f
94,21,233,f
94,22,106,f
94,23,106,b
94,24,233,b
94,25,201,b
94,26,255,b
94,27,287,b
94,28,30,b
94,29,19,b
94,30,96,b
94,31,40,b
94,32,187,b
94,33,239,b
94,34,119,b
94,35,73,b
94,36,245,b
94,37,242,b
94,38,120,b
94,39,62,b
94,40,267,b
94,41,184,b
94,42,204,b
94,43,200,b
94,1,270,f
94,2,200,f
94,3,204,f
94,4,184,f
94,5,267,f
94,6,62,f
94,7,120,f
94,8,242,f
94,9,245,f
94,10,73,f
94,11,119,f
94,12,212,f
94,13,187,f
94,14,40,f
94,15,96,f
94,16,53,f
94,17,30,f
94,18,287,f
94,19,255,f
94,20,201,f
94,21,233,f
94,22,106,f
94,23,106,b
94,24,233,b
94,25,201,b
94,26,255,b
94,27,287,b
94,28,30,b
94,29,19,b
94,30,96,b
94,31,40,b
94,32,187,b
94,33,239,b
94,34,119,b
94,35,73,b
94,36,245,b
94,37,242,b
94,38,120,b
94,39,62,b
94,40,267,b
94,41,184,b
94,42,204,b
94,43,200,b
94,1,270,f
94,2,200,f
94,3,204,f
94,4,184,f
94,5,267,f
94,6,62,f
94,7,120,f
94,8,242,f
94,9,245,f
94,10,73,f
94,11,119,f
94,12,212,f
94,13,187,f
94,14,40,f
94,15,96,f
94,16,53,f
94,17,30,f
94,18,287,f
94,19,255,f
94,20,201,f
94,21,233,f
94,22,106,f
94,23,106,b
94,24,233,b
94,25,201,b
94,26,255,b
94,27,287,b
94,28,30,b
94,29,19,b
94,30,96,b
94,31,40,b
94,32,187,b
94,33,239,b
94,34,119,b
94,35,73,b
94,36,245,b
94,37,242,b
94,38,120,b
94,39,62,b
94,40,267,b
94,41,184,b
94,42,204,b
94,43,200,b
97,1,78,f
97,2,191,f
97,3,14,f
97,4,235,f
97,5,136,f
97,6,240,f
97,7,263,f
97,8,171,f
97,9,161,f
97,10,169,f
97,11,77,f
97,12,103,f
97,13,307,f
97,14,109,f
97,15,120,f
97,16,242,f
97,17,245,f
97,18,73,f
97,19,119,f
97,20,212,f
97,21,187,f
97,22,40,f
97,23,96,f
97,24,53,f
97,25,19,f
97,26,166,f
97,27,193,f
97,28,32,f
97,29,152,f
97,30,229,f
97,31,38,f
97,32,38,b
97,33,248,b
97,34,229,b
97,35,152,b
97,36,32,b
97,37,22,b
97,38,193,b
97,39,166,b
97,40,19,b
97,41,96,b
97,42,40,b
97,43,187,b
97,44,239,b
97,45,119,b
97,46,73,b
97,47,245,b
97,48,242,b
97,49,120,b
97,50,109,b
97,51,307,b
97,52,103,b
97,53,77,b
97,54,167,b
97,55,161,b
97,56,171,b
97,57,202,b
97,58,263,b
97,59,240,b
97,60,136,b
97,61,235,b
97,62,14,b
97,63,191,b
97,64,78,b
99С,1,123,f
99С,2,55,f
99С,3,139,f
99С,4,121,f
99С,5,122,f
99С,6,60,f
99С,7,73,f
99С,8,110,f
99С,9,198,f
99С,10,296,f
99С,11,220,f
99С,12,214,f
99С,13,138,f
99С,14,134,f
99С,15,66,f
99С,16,249,f
99С,17,237,f
99С,18,295,f
99С,19,250,f
99С,20,250,b
99С,21,237,b
99С,22,249,b
99С,23,66,b
99С,24,134,b
99С,25,138,b
99С,26,214,b
99С,27,220,b
99С,28,296,b
99С,29,198,b
99С,30,110,b
99С,31,73,b
99С,32,119,b
99С,33,60,b
99С,34,122,b
99С,35,121,b
99С,36,139,b
99С,37,55,b
99С,38,123,b
1,1,123,f
1,2,55,f
1,3,139,f
1,4,121,f
1,5,122,f
1,6,119,f
1,7,73,f
1,8,69,f
1,9,47,f
1,10,137,f
1,11,137,b
1,12,69,b
1,13,73,b
1,14,73,b
1,15,119,b
1,16,60,b
1,17,122,b
1,18,121,b
1,19,139,b
1,20,55,b
1,21,123,b
2,1,117,f
2,2,136,f
2,3,240,f
2,4,263,f
2,5,171,f
2,6,161,f
2,7,169,f
2,8,77,f
2,9,59,f
2,10,158,f
2,11,126,f
2,12,162,f
2,13,282,f
2,14,58,b
2,15,282,b
2,16,162,b
2,17,126,b
2,18,158,b
2,19,59,b
2,20,77,b
2,21,167,b
2,22,161,b
2,23,171,b
2,24,202,b
2,25,263,b
2,26,240,b
2,27,136,b
2,28,117,b
3,1,31,f
3,2,309,f
3,3,97,f
3,4,125,f
3,5,112,f
3,6,263,f
3,7,202,f
3,8,108,f
3,9,148,f
3,10,114,f
3,11,167,f
3,12,77,f
3,13,59,f
3,14,158,f
3,15,126,f
3,16,162,f
3,17,43,f
3,18,256,f
3,19,190,f
3,20,120,f
3,21,303,f
3,22,217,f
3,23,86,f
3,24,123,f
3,25,123,b
3,26,48,b
3,27,217,b
3,28,303,b
3,29,120,b
3,30,190,b
3,31,256,b
3,32,282,b
3,33,162,b
3,34,126,b
3,35,158,b
3,36,59,b
3,37,77,b
3,38,167,b
3,39,114,b
3,40,148,b
3,41,108,b
3,42,202,b
3,43,263,b
3,44,,b
3,45,,b
3,46,97,b
3,47,309,b
3,48,31,b
3,49,4,b
3К,1,123,f
3К,2,48,f
3К,3,217,f
3К,4,303,f
3К,5,120,f
3К,6,190,f
3К,7,256,f
3К,8,282,f
3К,9,162,f
3К,10,126,f
3К,11,158,f
3К,12,59,f
3К,13,77,f
3К,14,167,f
3К,15,77,b
3К,16,59,b
3К,17,158,b
3К,18,126,b
3К,19,162,b
3К,20,43,b
3К,21,256,b
3К,22,190,b
3К,23,120,b
3К,24,303,b
3К,25,217,b
3К,26,86,b
3К,27,123,b
4,1,73,f
4,2,245,f
4,3,242,f
4,4,120,f
4,5,109,f
4,6,307,f
4,7,103,f
4,8,77,f
4,9,167,f
4,10,114,f
4,11,148,f
4,12,108,f
4,13,202,f
4,14,263,f
4,15,112,f
4,16,125,f
4,17,97,f
4,18,309,f
4,19,31,f
4,20,4,f
4,21,4,b
4,22,31,b
4,23,309,b
4,24,97,b
4,25,125,b
4,26,112,b
4,27,263,b
4,28,202,b
4,29,108,b
4,30,148,b
4,31,114,b
4,32,167,b
4,33,77,b
4,34,103,b
4,35,307,b
4,36,109,b
4,37,120,b
4,38,242,b
4,39,245,b
4,40,73,b
4,41,119,b
5,1,225,f
5,2,229,f
5,3,152,f
5,4,32,f
5,5,22,f
5,6,193,f
5,7,166,f
5,8,19,f
5,9,96,f
5,10,40,f
5,11,187,f
5,12,26,f
5,13,245,f
5,14,265,f
5,15,192,f
5,16,139,f
5,17,221,f
5,18,195,f
5,19,264,f
5,20,264,b
5,21,195,b
5,22,221,b
5,23,139,b
5,24,242,b
5,25,265,b
5,26,99,b
5,27,26,b
5,28,187,b
5,29,40,b
5,30,96,b
5,31,53,b
5,32,19,b
5,33,166,b
5,34,193,b
5,35,32,b
5,36,152,b
5,37,229,b
7,1,14,f
7,2,235,f
7,3,136,f
7,4,240,f
7,5,263,f
7,6,171,f
7,7,161,f
7,8,169,f
7,9,77,f
7,10,59,f
7,11,158,f
7,12,126,f
7,13,162,f
7,14,282,f
7,15,58,b
7,16,282,b
7,17,162,b
7,18,126,b
7,19,158,b
7,20,59,b
7,21,77,b
7,22,167,b
7,23,161,b
7,24,171,b
7,25,202,b
7,26,263,b
7,27,240,b
7,28,136,b
7,29,235,b
7,30,14,b
8,1,14,f
8,2,235,f
8,3,136,f
8,4,240,f
8,5,263,f
8,6,171,f
8,7,161,f
8,8,169,f
8,9,77,f
8,10,103,f
8,11,307,f
8,12,109,f
8,13,120,f
8,14,242,f
8,15,245,f
8,16,73,f
8,17,119,f
8,18,170,f
8,19,73,b
8,20,245,b
8,21,242,b
8,22,120,b
8,23,109,b
8,24,307,b
8,25,103,b
8,26,77,b
8,27,167,b
8,28,161,b
8,29,171,b
8,30,202,b
8,31,263,b
8,32,240,b
8,33,136,b
8,34,235,b
8,35,14,b
9,1,255,f
9,2,22,f
9,3,166,f
9,4,19,f
9,5,96,f
9,6,40,f
9,7,187,f
9,8,239,f
9,9,73,f
9,10,69,f
9,11,47,f
9,12,137,f
9,13,137,b
9,14,69,b
9,15,73,b
9,16,119,b
9,17,212,b
9,18,187,b
9,19,40,b
9,20,96,b
9,21,53,b
9,22,19,b
9,23,166,b
9,24,22,b
9,25,234,b
1,1,120,f
1,2,28,f
1,3,267,f
1,4,184,f
1,5,204,f
1,6,200,f
1,7,270,f
1,8,270,b
1,9,200,b
1,10,204,b
1,11,184,b
1,12,267,b
1,13,28,b
1,14,120,b
5,1,270,f
5,2,200,f
5,3,204,f
5,4,184,f
5,5,267,f
5,6,109,f
5,7,307,f
5,8,103,f
5,9,77,f
5,10,169,f
5,11,161,f
5,12,171,f
5,13,202,f
5,14,263,f
5,15,136,f
5,16,235,f
5,17,68,f
5,18,3,f
5,19,191,f
5,20,78,f
5,21,6,f
5,22,6,b
5,23,78,b
5,24,191,b
5,25,3,b
5,26,68,b
5,27,235,b
5,28,136,b
5,29,263,b
5,30,202,b
5,31,171,b
5,32,161,b
5,33,169,b
5,34,77,b
5,35,103,b
5,36,307,b
5,37,109,b
5,38,267,b
5,39,184,b
5,40,204,b
5,41,200,b
5,42,270,b
6,1,270,f
6,2,200,f
6,3,204,f
6,4,184,f
6,5,267,f
6,6,109,f
6,7,307,f
6,8,103,f
6,9,77,f
6,10,169,f
6,11,161,f
6,12,108,f
6,13,202,f
6,14,57,f
6,15,290,f
6,16,290,b
6,17,57,b
6,18,202,b
6,19,108,b
6,20,161,b
6,21,169,b
6,22,77,b
6,23,103,b
6,24,307,b
6,25,109,b
6,26,267,b
6,27,184,b
6,28,204,b
6,29,200,b
6,30,270,b
7,1,120,f
7,2,28,f
7,3,109,f
7,4,307,f
7,5,103,f
7,6,77,f
7,7,169,f
7,8,161,f
7,9,171,f
7,10,202,f
7,11,263,f
7,12,136,f
7,13,235,f
7,14,68,f
7,15,3,f
7,16,3,b
7,17,68,b
7,18,235,b
7,19,136,b
7,20,263,b
7,21,202,b
7,22,171,b
7,23,161,b
7,24,169,b
7,25,77,b
7,26,103,b
7,27,307,b
7,28,109,b
7,29,28,b
7,30,120,b
9,1,290,f
9,2,57,f
9,3,202,f
9,4,108,f
9,5,161,f
9,6,169,f
9,7,77,f
9,8,103,f
9,9,307,f
9,10,109,f
9,11,28,f
9,12,120,f
9,13,267,f
9,14,184,f
9,15,204,f
9,16,200,f
9,17,270,f
9,18,120,b
9,19,28,b
9,20,109,b
9,21,307,b
9,22,103,b
9,23,77,b
9,24,169,b
9,25,161,b
9,26,108,b
9,27,202,b
9,28,57,b
9,29,290,b
